,lat,long,tipo
3752,-34.573107,-58.45677,colectivo
3753,-34.591572,-58.43421,colectivo
3754,-34.595443,-58.42489000000001,colectivo
3755,-34.581325,-58.448807,colectivo
3756,-34.601908,-58.427015,colectivo
3757,-34.59998,-58.426733,colectivo
3758,-34.598285,-58.426547,colectivo
3759,-34.602785,-58.42486,colectivo
3760,-34.603283000000005,-58.419955,colectivo
3761,-34.5909,-58.433353,colectivo
3762,-34.592032,-58.431655000000006,colectivo
3763,-34.612377,-58.405103,colectivo
3764,-34.612285,-58.403407,colectivo
3765,-34.611863,-58.39765500000001,colectivo
3766,-34.611695000000005,-58.39508000000001,colectivo
3767,-34.611515000000004,-58.392027,colectivo
3768,-34.571323,-58.457327,colectivo
3769,-34.572862,-58.454522,colectivo
3770,-34.574048,-58.452158,colectivo
3771,-34.575893,-58.448662,colectivo
3772,-34.579232,-58.451542,colectivo
3773,-34.582327,-58.446365,colectivo
3774,-34.58362,-58.44376,colectivo
3775,-34.585784999999994,-58.440663,colectivo
3776,-34.587215,-58.438707,colectivo
3777,-34.567193,-58.45614499999999,colectivo
3778,-34.626195,-58.38909200000001,colectivo
3779,-34.593773,-58.42689,colectivo
3780,-34.588605,-58.436643,colectivo
3781,-34.593272,-58.429797,colectivo
3782,-34.608340000000005,-58.406073,colectivo
3783,-34.612113,-58.400913,colectivo
3784,-34.606443,-58.40591800000001,colectivo
3785,-34.627965,-58.376682,colectivo
3786,-34.62806,-58.367017,colectivo
3787,-34.571937,-58.456143,colectivo
3788,-34.596345,-58.425997,colectivo
3789,-34.626658,-58.37208,colectivo
3790,-34.62696,-58.37501700000001,colectivo
3791,-34.628398,-58.37766,colectivo
3792,-34.64145300000001,-58.39351,colectivo
3793,-34.642993,-58.39717,colectivo
3794,-34.636188,-58.36356,colectivo
3795,-34.636953000000005,-58.366228,colectivo
3796,-34.638337,-58.505725,colectivo
3797,-34.628607,-58.37929000000001,colectivo
3798,-34.657445,-58.47834200000001,colectivo
3799,-34.65312,-58.47357,colectivo
3800,-34.650395,-58.470602,colectivo
3801,-34.644332,-58.4849,colectivo
3802,-34.639107,-58.52623000000001,colectivo
3803,-34.65438,-58.43982,colectivo
3804,-34.652778000000005,-58.434222,colectivo
3805,-34.65082,-58.43183199999999,colectivo
3806,-34.655887,-58.454652,colectivo
3807,-34.640015000000005,-58.38946800000001,colectivo
3808,-34.636855,-58.386352,colectivo
3809,-34.636977,-58.496275,colectivo
3810,-34.639297,-58.51232,colectivo
3811,-34.630105,-58.378735,colectivo
3812,-34.639002000000005,-58.519563,colectivo
3813,-34.636467,-58.49303000000001,colectivo
3814,-34.649677000000004,-58.415393,colectivo
3815,-34.639235,-58.514067,colectivo
3816,-34.659498,-58.44966,colectivo
3817,-34.657663,-58.452383,colectivo
3818,-34.652072,-58.472405,colectivo
3819,-34.638642,-58.490172,colectivo
3820,-34.637898,-58.487132,colectivo
3821,-34.648882,-58.463478,colectivo
3822,-34.652345000000004,-58.45909,colectivo
3823,-34.646784999999994,-58.46612,colectivo
3824,-34.653242,-58.44199,colectivo
3825,-34.651155,-58.412922,colectivo
3826,-34.652742,-58.405495,colectivo
3827,-34.640278,-58.529957,colectivo
3828,-34.635618,-58.362158,colectivo
3829,-34.627742,-58.37628,colectivo
3830,-34.626785,-58.372845,colectivo
3831,-34.628737,-58.372162,colectivo
3832,-34.64346,-58.398082,colectivo
3833,-34.641690000000004,-58.394285,colectivo
3834,-34.627607,-58.38091,colectivo
3835,-34.644387,-58.48488199999999,colectivo
3836,-34.656512,-58.477762,colectivo
3837,-34.653828000000004,-58.474352,colectivo
3838,-34.650873,-58.471125,colectivo
3839,-34.64946,-58.40462700000001,colectivo
3840,-34.647607,-58.403163,colectivo
3841,-34.640362,-58.39024000000001,colectivo
3842,-34.65323,-58.434712,colectivo
3843,-34.65447,-58.456433,colectivo
3844,-34.655159999999995,-58.406242000000006,colectivo
3845,-34.637246999999995,-58.498262,colectivo
3846,-34.658265,-58.448152,colectivo
3847,-34.656892,-58.446465,colectivo
3848,-34.638973,-58.520132,colectivo
3849,-34.627845,-58.38243000000001,colectivo
3850,-34.659417,-58.449558,colectivo
3851,-34.657465,-58.452635,colectivo
3852,-34.642833,-58.485852,colectivo
3853,-34.641053,-58.48809,colectivo
3854,-34.654771999999994,-58.479995,colectivo
3855,-34.64862,-58.463807,colectivo
3856,-34.649653,-58.46252,colectivo
3857,-34.652208,-58.45926,colectivo
3858,-34.647007,-58.466023,colectivo
3859,-34.653113,-58.441832,colectivo
3860,-34.655322,-58.438637,colectivo
3861,-34.644782,-58.40055699999999,colectivo
3862,-34.64008,-58.529058,colectivo
3863,-34.638847,-58.49087700000001,colectivo
3864,-34.650185,-58.461392,colectivo
3865,-34.627187,-58.37546999999999,colectivo
3866,-34.649292,-58.367787,colectivo
3867,-34.627525,-58.375902,colectivo
3868,-34.643525,-58.365478,colectivo
3869,-34.636447,-58.358178,colectivo
3870,-34.622407,-58.514048,colectivo
3871,-34.627917,-58.36899200000001,colectivo
3872,-34.630687,-58.36284200000001,colectivo
3873,-34.616912,-58.521298,colectivo
3874,-34.622195,-58.381937,colectivo
3875,-34.6223,-58.38463,colectivo
3876,-34.614895000000004,-58.494922,colectivo
3877,-34.623975,-58.483603,colectivo
3878,-34.624777,-58.44065300000001,colectivo
3879,-34.626095,-58.431273,colectivo
3880,-34.625665000000005,-58.432417,colectivo
3881,-34.625871999999994,-58.434627,colectivo
3882,-34.626095,-58.43787,colectivo
3883,-34.622602,-58.473272,colectivo
3884,-34.62723,-58.428555,colectivo
3885,-34.62481,-58.41064300000001,colectivo
3886,-34.624402,-58.40725,colectivo
3887,-34.623812,-58.40259200000001,colectivo
3888,-34.623295,-58.398467,colectivo
3889,-34.622753,-58.391957,colectivo
3890,-34.626658,-58.424602,colectivo
3891,-34.628646999999994,-58.462063,colectivo
3892,-34.622997,-58.51227,colectivo
3893,-34.613312,-58.496675,colectivo
3894,-34.620546999999995,-58.487848,colectivo
3895,-34.629173,-58.37204200000001,colectivo
3896,-34.634317,-58.35951,colectivo
3897,-34.621241999999995,-58.515567,colectivo
3898,-34.618267,-58.519545,colectivo
3899,-34.626138,-58.471672,colectivo
3900,-34.625855,-58.419122,colectivo
3901,-34.638463,-58.357257,colectivo
3902,-34.618567,-58.476075,colectivo
3903,-34.618363,-58.49057,colectivo
3904,-34.616632,-58.492755,colectivo
3905,-34.621745000000004,-58.486392,colectivo
3906,-34.6263,-58.42206,colectivo
3907,-34.622545,-58.388973,colectivo
3908,-34.623577000000004,-58.40071800000001,colectivo
3909,-34.618345,-58.505773,colectivo
3910,-34.627853,-58.367195,colectivo
3911,-34.622862,-58.393908,colectivo
3912,-34.642893,-58.36321700000001,colectivo
3913,-34.642135,-58.361872,colectivo
3914,-34.629,-58.365433,colectivo
3915,-34.63912,-58.36091999999999,colectivo
3916,-34.631547,-58.361562,colectivo
3917,-34.635548,-58.35873,colectivo
3918,-34.62838,-58.366372,colectivo
3919,-34.625378000000005,-58.453345,colectivo
3920,-34.620096999999994,-58.440538,colectivo
3921,-34.622062,-58.444945,colectivo
3922,-34.642437,-58.36544,colectivo
3923,-34.622818,-58.487082,colectivo
3924,-34.618545000000005,-58.49242,colectivo
3925,-34.615942,-58.495653,colectivo
3926,-34.615225,-58.49654,colectivo
3927,-34.624312,-58.372255,colectivo
3928,-34.620357,-58.516775,colectivo
3929,-34.617212,-58.520897,colectivo
3930,-34.6156,-58.523,colectivo
3931,-34.614207,-58.524827,colectivo
3932,-34.625228,-58.428322,colectivo
3933,-34.624902,-58.48448199999999,colectivo
3934,-34.627687,-58.368727,colectivo
3935,-34.62905,-58.370212,colectivo
3936,-34.621412,-58.47381,colectivo
3937,-34.630334999999995,-58.469798,colectivo
3938,-34.62693,-58.457372,colectivo
3939,-34.623887,-58.41591700000001,colectivo
3940,-34.624322,-58.414537,colectivo
3941,-34.62173,-58.395487,colectivo
3942,-34.621882,-58.398098,colectivo
3943,-34.622182,-58.400423,colectivo
3944,-34.622398,-58.402248,colectivo
3945,-34.622675,-58.404002,colectivo
3946,-34.624777,-58.386347,colectivo
3947,-34.624147,-58.51152,colectivo
3948,-34.622585,-58.513813,colectivo
3949,-34.620752,-58.507657,colectivo
3950,-34.617878000000005,-58.502198,colectivo
3951,-34.616207,-58.49901,colectivo
3952,-34.624697,-58.384227,colectivo
3953,-34.62032,-58.490175,colectivo
3954,-34.621527,-58.391302,colectivo
3955,-34.623172,-58.406972,colectivo
3956,-34.623697,-58.41030500000001,colectivo
3957,-34.622565,-58.387157,colectivo
3958,-34.621362,-58.38857700000001,colectivo
3959,-34.642137,-58.36378199999999,colectivo
3960,-34.641718,-58.362587,colectivo
3961,-34.624575,-58.482652,colectivo
3962,-34.622995,-58.434292000000006,colectivo
3963,-34.624738,-58.421415,colectivo
3964,-34.621608,-58.393048,colectivo
3965,-34.547808,-58.453288,colectivo
3966,-34.545372,-58.451412,colectivo
3967,-34.587734999999995,-58.508897,colectivo
3968,-34.590675,-58.513645,colectivo
3969,-34.591792,-58.513702,colectivo
3970,-34.594142,-58.511563,colectivo
3971,-34.596432,-58.511735,colectivo
3972,-34.598496999999995,-58.512658,colectivo
3973,-34.601932,-58.51286500000001,colectivo
3974,-34.602097,-58.514887,colectivo
3975,-34.615297,-58.517737,colectivo
3976,-34.613863,-58.519657,colectivo
3977,-34.61187,-58.522162,colectivo
3978,-34.604338,-58.52030500000001,colectivo
3979,-34.60602,-58.523015,colectivo
3980,-34.607357,-58.525013,colectivo
3981,-34.608893,-58.525958,colectivo
3982,-34.610095,-58.524427,colectivo
3983,-34.619440000000004,-58.512247,colectivo
3984,-34.62944,-58.498837,colectivo
3985,-34.629333,-58.4951,colectivo
3986,-34.636775,-58.487205,colectivo
3987,-34.635745,-58.487497,colectivo
3988,-34.640246999999995,-58.48614300000001,colectivo
3989,-34.63135,-58.492535,colectivo
3990,-34.633672999999995,-58.48958199999999,colectivo
3991,-34.584375,-58.503505,colectivo
3992,-34.58605,-58.506173,colectivo
3993,-34.581623,-58.499035,colectivo
3994,-34.655678,-58.47991500000001,colectivo
3995,-34.652027000000004,-58.481995,colectivo
3996,-34.647353,-58.484125,colectivo
3997,-34.656117,-58.47686700000001,colectivo
3998,-34.644382,-58.484885,colectivo
3999,-34.657416999999995,-58.47932700000001,colectivo
4000,-34.55070300000001,-58.452838,colectivo
4001,-34.55266,-58.45110500000001,colectivo
4002,-34.55345,-58.451795,colectivo
4003,-34.554757,-58.454072,colectivo
4004,-34.556417,-58.4569,colectivo
4005,-34.55809,-58.459597,colectivo
4006,-34.559838,-58.462537,colectivo
4007,-34.567609999999995,-58.474962,colectivo
4008,-34.568740000000005,-58.47689,colectivo
4009,-34.571496999999994,-58.481557,colectivo
4010,-34.57804,-58.49281,colectivo
4011,-34.576135,-58.489563,colectivo
4012,-34.574902,-58.487442,colectivo
4013,-34.545395,-58.439655,colectivo
4014,-34.564772,-58.470312,colectivo
4015,-34.62792,-58.496883,colectivo
4016,-34.621932,-58.50905,colectivo
4017,-34.626615,-58.502945,colectivo
4018,-34.580198,-58.496707,colectivo
4019,-34.589365,-58.511547,colectivo
4020,-34.6005,-58.512583,colectivo
4021,-34.616487,-58.51617,colectivo
4022,-34.62354000000001,-58.506935,colectivo
4023,-34.62511,-58.50491,colectivo
4024,-34.62915,-58.499638,colectivo
4025,-34.57931,-58.494985,colectivo
4026,-34.561522,-58.465387,colectivo
4027,-34.573248,-58.484532,colectivo
4028,-34.649370000000005,-58.48350500000001,colectivo
4029,-34.617816999999995,-58.514463,colectivo
4030,-34.603683000000004,-58.517453,colectivo
4031,-34.583071999999994,-58.501347,colectivo
4032,-34.569927,-58.478895,colectivo
4033,-34.549327000000005,-58.454212,colectivo
4034,-34.589634999999994,-58.507757,colectivo
4035,-34.591266999999995,-58.510378,colectivo
4036,-34.594822,-58.511458,colectivo
4037,-34.596355,-58.511722,colectivo
4038,-34.598382,-58.511793,colectivo
4039,-34.599603,-58.510842,colectivo
4040,-34.602245,-58.513385,colectivo
4041,-34.60314,-58.51836700000001,colectivo
4042,-34.60472,-58.520915,colectivo
4043,-34.606243,-58.523372,colectivo
4044,-34.608218,-58.524102,colectivo
4045,-34.609425,-58.52257700000001,colectivo
4046,-34.612858,-58.518123,colectivo
4047,-34.611272,-58.520212,colectivo
4048,-34.614005,-58.516612,colectivo
4049,-34.627918,-58.498067000000006,colectivo
4050,-34.625748,-58.50124,colectivo
4051,-34.620912,-58.50758,colectivo
4052,-34.618567,-58.510727,colectivo
4053,-34.642905,-58.48532,colectivo
4054,-34.633402000000004,-58.489927,colectivo
4055,-34.631707,-58.492047,colectivo
4056,-34.629883,-58.494385,colectivo
4057,-34.581007,-58.493687,colectivo
4058,-34.58368,-58.498035,colectivo
4059,-34.584942,-58.500037,colectivo
4060,-34.586387,-58.50239000000001,colectivo
4061,-34.587977,-58.50501,colectivo
4062,-34.657270000000004,-58.479087,colectivo
4063,-34.652245,-58.48187,colectivo
4064,-34.647318,-58.484127,colectivo
4065,-34.65528,-58.475948,colectivo
4066,-34.64165,-58.485717,colectivo
4067,-34.55515,-58.447577,colectivo
4068,-34.554196999999995,-58.44598000000001,colectivo
4069,-34.551832,-58.442012,colectivo
4070,-34.568445000000004,-58.483677,colectivo
4071,-34.567295,-58.481797,colectivo
4072,-34.563782,-58.476012,colectivo
4073,-34.562833000000005,-58.47443000000001,colectivo
4074,-34.579333,-58.490802,colectivo
4075,-34.577862,-58.488322,colectivo
4076,-34.557737,-58.451912,colectivo
4077,-34.558182,-58.457375,colectivo
4078,-34.559422999999995,-58.459467,colectivo
4079,-34.560955,-58.462047,colectivo
4080,-34.56235,-58.466727,colectivo
4081,-34.563727,-58.468745,colectivo
4082,-34.574268,-58.488453,colectivo
4083,-34.635442,-58.487335,colectivo
4084,-34.616777,-58.513022,colectivo
4085,-34.619668,-58.509237,colectivo
4086,-34.57583,-58.487982,colectivo
4087,-34.57089000000001,-58.487825,colectivo
4088,-34.62341,-58.50428,colectivo
4089,-34.5725,-58.486533,colectivo
4090,-34.592117,-58.51102,colectivo
4091,-34.602525,-58.515248,colectivo
4092,-34.64571,-58.484475,colectivo
4093,-34.6496,-58.483377,colectivo
4094,-34.654897,-58.480353,colectivo
4095,-34.545405,-58.439365,colectivo
4096,-34.581657,-58.494712,colectivo
4097,-34.569022,-58.486782,colectivo
4098,-34.567997,-58.485345,colectivo
4099,-34.565582,-58.478987,colectivo
4100,-34.562067,-58.463935,colectivo
4101,-34.558675,-58.45396,colectivo
4102,-34.557109999999994,-58.45558000000001,colectivo
4103,-34.553172,-58.444242,colectivo
4104,-34.55353,-58.440358,colectivo
4105,-34.639855,-58.405948,colectivo
4106,-34.633775,-58.406362,colectivo
4107,-34.634622,-58.40909499999999,colectivo
4108,-34.617962,-58.411,colectivo
4109,-34.647417,-58.41559,colectivo
4110,-34.644978,-58.41415,colectivo
4111,-34.640197,-58.409788,colectivo
4112,-34.627608,-58.41008299999999,colectivo
4113,-34.615757,-58.4111,colectivo
4114,-34.613313,-58.41141,colectivo
4115,-34.609235,-58.408005,colectivo
4116,-34.615057,-58.40971999999999,colectivo
4117,-34.611323,-58.41025500000001,colectivo
4118,-34.642628,-58.40929499999999,colectivo
4119,-34.642292,-58.415387,colectivo
4120,-34.619837,-58.409272,colectivo
4121,-34.637463000000004,-58.409052,colectivo
4122,-34.64294,-58.411005,colectivo
4123,-34.62723,-58.408588,colectivo
4124,-34.637175,-58.406027,colectivo
4125,-34.636112,-58.400103,colectivo
4126,-34.635328,-58.395803,colectivo
4127,-34.637377,-58.40716,colectivo
4128,-34.63429,-58.391175,colectivo
4129,-34.630958,-58.39149000000001,colectivo
4130,-34.632687,-58.37936,colectivo
4131,-34.640217,-58.377053,colectivo
4132,-34.645167,-58.37585,colectivo
4133,-34.646855,-58.375225,colectivo
4134,-34.643912,-58.376163,colectivo
4135,-34.638045,-58.37771,colectivo
4136,-34.6365,-58.37818299999999,colectivo
4137,-34.627487,-58.380765,colectivo
4138,-34.640207000000004,-58.37705699999999,colectivo
4139,-34.64637800000001,-58.375537,colectivo
4140,-34.648052,-58.375027,colectivo
4141,-34.625547,-58.380513,colectivo
4142,-34.625315,-58.38061,colectivo
4143,-34.625162,-58.380675,colectivo
4144,-34.629017,-58.379145,colectivo
4145,-34.638052,-58.377708,colectivo
4146,-34.63653,-58.378173,colectivo
4147,-34.628117,-58.378197,colectivo
4148,-34.640737,-58.375715,colectivo
4149,-34.638307,-58.37619,colectivo
4150,-34.625518,-58.382272,colectivo
4151,-34.647135,-58.374247,colectivo
4152,-34.643237,-58.3754,colectivo
4153,-34.648522,-58.373737,colectivo
4154,-34.550325,-58.464577,colectivo
4155,-34.553587,-58.434598,colectivo
4156,-34.560902,-58.426827,colectivo
4157,-34.56016,-58.42791999999999,colectivo
4158,-34.556885,-58.445633,colectivo
4159,-34.553853000000004,-58.43573000000001,colectivo
4160,-34.555627,-58.477357,colectivo
4161,-34.554458000000004,-58.475277,colectivo
4162,-34.553618,-58.473755,colectivo
4163,-34.55263,-58.472,colectivo
4164,-34.55168,-58.470275,colectivo
4165,-34.550732,-58.46860699999999,colectivo
4166,-34.555005,-58.489535,colectivo
4167,-34.555077000000004,-58.483332,colectivo
4168,-34.55651,-58.47895,colectivo
4169,-34.565822999999995,-58.420278,colectivo
4170,-34.569155,-58.422362,colectivo
4171,-34.552095,-58.43281500000001,colectivo
4172,-34.55896,-58.42720500000001,colectivo
4173,-34.556955,-58.479712,colectivo
4174,-34.551878,-58.466472,colectivo
4175,-34.547971999999994,-58.45986,colectivo
4176,-34.555343,-58.443077,colectivo
4177,-34.554932,-58.488188,colectivo
4178,-34.545977,-58.462255000000006,colectivo
4179,-34.544992,-58.460335,colectivo
4180,-34.551347,-58.47250500000001,colectivo
4181,-34.555577,-58.480127,colectivo
4182,-34.566685,-58.417788,colectivo
4183,-34.56543,-58.419552,colectivo
4184,-34.557697,-58.429377,colectivo
4185,-34.559537,-58.427027,colectivo
4186,-34.560513,-58.425802,colectivo
4187,-34.549992,-58.470033,colectivo
4188,-34.5488,-58.46786700000001,colectivo
4189,-34.55446,-58.435547,colectivo
4190,-34.570875,-58.412868,colectivo
4191,-34.555,-58.48349,colectivo
4192,-34.555933,-58.48124,colectivo
4193,-34.547345,-58.46505500000001,colectivo
4194,-34.554027000000005,-58.477313,colectivo
4195,-34.552707,-58.474973,colectivo
4196,-34.562162,-58.423585,colectivo
4197,-34.555696999999995,-58.431928000000006,colectivo
4198,-34.5525,-58.48920500000001,colectivo
4199,-34.553962,-58.443165,colectivo
4200,-34.553255,-58.438895,colectivo
4201,-34.554777,-58.437332,colectivo
4202,-34.646985,-58.37538000000001,colectivo
4203,-34.622297,-58.38471800000001,colectivo
4204,-34.627347,-58.381625,colectivo
4205,-34.629175,-58.37909000000001,colectivo
4206,-34.60917,-58.407288,colectivo
4207,-34.623237,-58.39798,colectivo
4208,-34.622765,-58.392147,colectivo
4209,-34.611557,-58.405797,colectivo
4210,-34.614045000000004,-58.405097,colectivo
4211,-34.62348,-58.402228,colectivo
4212,-34.645032,-58.375883,colectivo
4213,-34.640215000000005,-58.377053,colectivo
4214,-34.625592,-58.382237,colectivo
4215,-34.614675,-58.40134200000001,colectivo
4216,-34.618858,-58.400963,colectivo
4217,-34.626507000000004,-58.400162,colectivo
4218,-34.648425,-58.375,colectivo
4219,-34.632417,-58.395713,colectivo
4220,-34.579433,-58.42411800000001,colectivo
4221,-34.601967,-58.40091,colectivo
4222,-34.604438,-58.400845,colectivo
4223,-34.607212,-58.40065,colectivo
4224,-34.609412,-58.40049200000001,colectivo
4225,-34.59926,-58.401025,colectivo
4226,-34.596582,-58.400202,colectivo
4227,-34.594887,-58.3998,colectivo
4228,-34.592537,-58.398782,colectivo
4229,-34.61623,-58.399163,colectivo
4230,-34.618247,-58.39899000000001,colectivo
4231,-34.620652,-58.398537,colectivo
4232,-34.576517,-58.432023,colectivo
4233,-34.632468,-58.384278,colectivo
4234,-34.589245,-58.39644200000001,colectivo
4235,-34.62297,-58.397895,colectivo
4236,-34.625645,-58.397288,colectivo
4237,-34.614215,-58.400133,colectivo
4238,-34.635675,-58.397713,colectivo
4239,-34.631363,-58.396027,colectivo
4240,-34.633192,-58.386662,colectivo
4241,-34.611675,-58.400345,colectivo
4242,-34.648771999999994,-58.372517,colectivo
4243,-34.633217,-58.396787,colectivo
4244,-34.630815000000005,-58.397668,colectivo
4245,-34.628603000000005,-58.39852,colectivo
4246,-34.580195,-58.422788,colectivo
4247,-34.602371999999995,-58.399712,colectivo
4248,-34.60127,-58.39979200000001,colectivo
4249,-34.609698,-58.398773,colectivo
4250,-34.607442,-58.39926,colectivo
4251,-34.604842,-58.39945,colectivo
4252,-34.616487,-58.397687,colectivo
4253,-34.614402,-58.397467000000006,colectivo
4254,-34.61206,-58.397418,colectivo
4255,-34.618697999999995,-58.397488,colectivo
4256,-34.620847999999995,-58.397073,colectivo
4257,-34.626955,-58.397397,colectivo
4258,-34.627487,-58.398708,colectivo
4259,-34.623332,-58.396275,colectivo
4260,-34.625735,-58.39572,colectivo
4261,-34.575777,-58.434547,colectivo
4262,-34.576352,-58.434872,colectivo
4263,-34.577735,-58.43288,colectivo
4264,-34.63097,-58.383912,colectivo
4265,-34.631283,-58.387552,colectivo
4266,-34.609927,-58.397537,colectivo
4267,-34.647625,-58.377643000000006,colectivo
4268,-34.634827,-58.393565,colectivo
4269,-34.631975,-58.397237,colectivo
4270,-34.631115,-58.382658,colectivo
4271,-34.647662,-58.372883,colectivo
4272,-34.642965000000004,-58.37373,colectivo
4273,-34.638927,-58.374525,colectivo
4274,-34.635433,-58.375145,colectivo
4275,-34.628896999999995,-58.377777,colectivo
4276,-34.60174,-58.381807,colectivo
4277,-34.591935,-58.392047,colectivo
4278,-34.59398,-58.3931,colectivo
4279,-34.589477,-58.389312,colectivo
4280,-34.632954999999995,-58.37581700000001,colectivo
4281,-34.646087,-58.373143000000006,colectivo
4282,-34.631562,-58.376445,colectivo
4283,-34.641017,-58.374185,colectivo
4284,-34.646567,-58.373142,colectivo
4285,-34.647935,-58.372912,colectivo
4286,-34.592465000000004,-58.386927,colectivo
4287,-34.6023,-58.38160799999999,colectivo
4288,-34.591485,-58.388142,colectivo
4289,-34.584407,-58.389672,colectivo
4290,-34.588883,-58.39059200000001,colectivo
4291,-34.587140000000005,-58.39001,colectivo
4292,-34.595565,-58.383782,colectivo
4293,-34.584305,-58.39036700000001,colectivo
4294,-34.6301,-58.378737,colectivo
4295,-34.595572,-58.38385699999999,colectivo
4296,-34.628853,-58.379203,colectivo
4297,-34.632695,-58.376032,colectivo
4298,-34.64348,-58.373752,colectivo
4299,-34.646095,-58.37319,colectivo
4300,-34.64771,-58.37711,colectivo
4301,-34.63251,-58.37604200000001,colectivo
4302,-34.655478,-58.374647,colectivo
4303,-34.648782000000004,-58.37623000000001,colectivo
4304,-34.647053,-58.373035,colectivo
4305,-34.643315,-58.373662,colectivo
4306,-34.63336,-58.375677,colectivo
4307,-34.628312,-58.378102,colectivo
4308,-34.640087,-58.374287,colectivo
4309,-34.635743,-58.375078,colectivo
4310,-34.631597,-58.376465,colectivo
4311,-34.638477,-58.374662,colectivo
4312,-34.628671999999995,-58.37926700000001,colectivo
4313,-34.642167,-58.3739,colectivo
4314,-34.638227,-58.374637,colectivo
4315,-34.596237,-58.388335,colectivo
4316,-34.608018,-58.38772,colectivo
4317,-34.610525,-58.38752,colectivo
4318,-34.614062,-58.387505,colectivo
4319,-34.6181,-58.387452,colectivo
4320,-34.62273,-58.38716700000001,colectivo
4321,-34.578493,-58.40271,colectivo
4322,-34.576642,-58.404772,colectivo
4323,-34.573847,-58.408627,colectivo
4324,-34.591073,-58.39070699999999,colectivo
4325,-34.624695,-58.3841,colectivo
4326,-34.624821999999995,-58.386992000000006,colectivo
4327,-34.64222,-58.371505000000006,colectivo
4328,-34.604246999999994,-58.387873,colectivo
4329,-34.60106,-58.388068,colectivo
4330,-34.598502,-58.388203,colectivo
4331,-34.593062,-58.38874499999999,colectivo
4332,-34.627342,-58.38146999999999,colectivo
4333,-34.57332,-58.40938000000001,colectivo
4334,-34.582212,-58.40441,colectivo
4335,-34.632368,-58.376035,colectivo
4336,-34.606027000000005,-58.387862,colectivo
4337,-34.589807,-58.39230500000001,colectivo
4338,-34.642022999999995,-58.369347,colectivo
4339,-34.60863,-58.386285,colectivo
4340,-34.62689,-58.385727,colectivo
4341,-34.622095,-58.385815,colectivo
4342,-34.619772,-58.38583199999999,colectivo
4343,-34.617572,-58.38588000000001,colectivo
4344,-34.615378,-58.38592,colectivo
4345,-34.613209999999995,-58.386102,colectivo
4346,-34.610963,-58.38616,colectivo
4347,-34.627603,-58.380765,colectivo
4348,-34.582835,-58.401842,colectivo
4349,-34.575272,-58.40828199999999,colectivo
4350,-34.587692,-58.39693000000001,colectivo
4351,-34.624520000000004,-58.385777,colectivo
4352,-34.641387,-58.371928,colectivo
4353,-34.598055,-58.386985,colectivo
4354,-34.59959,-58.386832,colectivo
4355,-34.601825,-58.386683,colectivo
4356,-34.60461,-58.38651700000001,colectivo
4357,-34.595537,-58.387165,colectivo
4358,-34.627992,-58.383422,colectivo
4359,-34.577345,-58.409652,colectivo
4360,-34.574145,-58.409165,colectivo
4361,-34.633967,-58.41063000000001,colectivo
4362,-34.630715,-58.40679,colectivo
4363,-34.627095000000004,-58.38696700000001,colectivo
4364,-34.636725,-58.41498000000001,colectivo
4365,-34.638993,-58.41813199999999,colectivo
4366,-34.647496999999994,-58.428015,colectivo
4367,-34.644412,-58.424988,colectivo
4368,-34.6425,-58.422435,colectivo
4369,-34.592482000000004,-58.37489,colectivo
4370,-34.58928,-58.37244200000001,colectivo
4371,-34.590322,-58.373397,colectivo
4372,-34.677687,-58.47578000000001,colectivo
4373,-34.670082,-58.47188000000001,colectivo
4374,-34.673513,-58.475542,colectivo
4375,-34.655287,-58.437923,colectivo
4376,-34.687195,-58.477063,colectivo
4377,-34.659279999999995,-58.442443,colectivo
4378,-34.661485,-58.44521700000001,colectivo
4379,-34.66389,-58.448385,colectivo
4380,-34.67112,-58.457005,colectivo
4381,-34.671721999999995,-58.47364,colectivo
4382,-34.62723,-58.390127,colectivo
4383,-34.689275,-58.479358,colectivo
4384,-34.676063,-58.476815,colectivo
4385,-34.630645,-58.406722,colectivo
4386,-34.626983,-58.383783,colectivo
4387,-34.627478,-58.380352,colectivo
4388,-34.649452000000004,-58.430053,colectivo
4389,-34.647587,-58.427922,colectivo
4390,-34.643828000000006,-58.423912,colectivo
4391,-34.639897,-58.419192,colectivo
4392,-34.671505,-58.47133,colectivo
4393,-34.677335,-58.475385,colectivo
4394,-34.675652,-58.473558,colectivo
4395,-34.674205,-58.474183,colectivo
4396,-34.656040000000004,-58.438617,colectivo
4397,-34.65976,-58.44304,colectivo
4398,-34.66193,-58.445780000000006,colectivo
4399,-34.663872999999995,-58.44825,colectivo
4400,-34.671147,-58.456698,colectivo
4401,-34.689782,-58.477815,colectivo
4402,-34.5839,-58.369215,colectivo
4403,-34.631183,-58.404827,colectivo
4404,-34.636167,-58.414042,colectivo
4405,-34.634452,-58.411315,colectivo
4406,-34.672007,-58.47032,colectivo
4407,-34.69081,-58.480798,colectivo
4408,-34.672932,-58.47283,colectivo
4409,-34.63058,-58.406377,colectivo
4410,-34.633545,-58.405667,colectivo
4411,-34.628857,-58.3919,colectivo
4412,-34.630272999999995,-58.39588199999999,colectivo
4413,-34.630537,-58.397283,colectivo
4414,-34.626773,-58.38169499999999,colectivo
4415,-34.626999999999995,-58.38424000000001,colectivo
4416,-34.62708,-58.38668000000001,colectivo
4417,-34.627227000000005,-58.390035,colectivo
